CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CashbackPerOrder,RecentEngagementFlag,AvgOrdersPerPaymentMode,AvgOrdersPerMaritalStatus,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
51462,0,7.0,1,11.0,2.0,4,5,3,0,12.0,2.0,5.0,999.0,216,43.2,0,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
51463,0,9.0,3,17.0,3.0,3,1,1,0,14.0,0.0,2.0,8.0,197,98.5,0,3.865771812080537,3.0565974547890153,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51464,0,9.0,1,9.0,2.9315348837209303,3,1,6,0,22.0,0.0,1.0,0.0,128,128.0,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
51465,0,16.0,3,32.0,3.0,3,1,2,1,12.0,1.0,4.0,12.0,270,67.5,0,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
51466,0,3.0,1,14.0,3.0,5,3,2,0,25.0,0.0,1.0,9.0,126,126.0,0,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
51467,0,6.0,3,28.0,3.0,3,4,1,0,13.0,0.0,1.0,7.0,161,161.0,1,3.011400651465798,3.0565974547890153,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
51468,1,19.0,1,20.0,3.0,3,4,10,1,18.0,3.0,4.0,3.0,150,37.5,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
51469,0,24.0,1,12.0,2.0,3,3,8,0,15.0,8.0,15.0,15.0,295,19.666666666666668,0,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
51470,1,0.0,3,12.0,3.0,5,3,5,1,18.0,0.0,7.0,7.0,162,23.142857142857142,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51471,0,0.0,1,14.0,2.0,4,4,2,0,19.0,2.0,4.0,3.0,124,31.0,1,2.57487922705314,3.0565974547890153,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
51472,1,20.0,1,29.0,3.0,3,1,2,0,12.0,7.0,15.0,6.0,203,13.533333333333333,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51473,1,9.0,3,28.0,2.0,3,3,2,1,19.0,1.0,1.0,0.0,117,117.0,1,3.011400651465798,2.7371937639198216,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
51474,0,0.0,1,14.0,3.0,3,1,1,0,14.0,2.0,2.0,1.0,125,62.5,1,2.6575342465753424,3.0565974547890153,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51475,0,22.0,1,26.0,3.0,3,5,2,0,14.0,5.0,5.0,11.0,166,33.2,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51476,0,16.0,1,34.0,3.0,1,3,5,0,12.0,0.0,1.0,2.0,147,147.0,1,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
51477,0,23.0,3,18.0,3.0,3,1,5,0,11.0,1.0,2.0,1.0,192,96.0,1,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
51478,1,0.0,3,26.0,3.0,5,3,4,1,11.0,0.0,2.0,2.0,146,73.0,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
51479,0,14.0,3,15.0,3.0,3,3,4,1,13.0,0.0,1.0,7.0,182,182.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
51480,0,0.0,2,31.0,2.9315348837209303,3,3,2,0,23.0,2.0,5.0,7.0,129,25.8,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
51481,0,9.0,1,12.0,2.0,3,4,7,0,20.0,0.0,1.0,1.0,149,149.0,1,3.3097934710193204,3.0565974547890153,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51482,1,14.0,1,14.0,2.0,5,1,3,0,15.0,1.0,1.0,3.0,207,207.0,1,2.9407951598962834,2.7371937639198216,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
51483,0,12.0,3,10.0,2.0,4,3,5,0,14.0,5.0,5.0,9.0,159,31.8,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
51484,0,0.0,3,34.0,2.0,4,3,3,0,18.0,1.0,2.0,2.0,186,93.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51485,0,3.0,2,15.0,2.0,3,1,1,1,19.0,4.0,4.0,7.0,163,40.75,1,2.57487922705314,3.0565974547890153,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
51486,1,0.0,1,15.0,2.0,3,5,8,0,22.0,1.0,1.0,4.0,142,142.0,1,3.3097934710193204,2.7371937639198216,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
51487,0,18.0,1,35.0,2.0,3,1,6,0,13.0,1.0,1.0,3.0,135,135.0,1,1.6153846153846154,2.7371937639198216,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51488,0,11.0,1,9.0,2.0,3,3,4,1,20.0,2.0,2.0,2.0,143,71.5,1,2.6575342465753424,2.7371937639198216,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
51489,0,3.0,1,14.0,3.0,3,3,2,0,14.0,1.0,1.0,4.0,126,126.0,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
51490,0,5.0,3,15.0,2.0,5,1,1,0,17.0,0.0,1.0,7.0,147,147.0,1,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51491,0,3.0,1,11.0,2.0,3,5,6,0,14.0,0.0,2.0,30.0,132,66.0,0,2.6575342465753424,3.0565974547890153,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51492,0,3.0,1,8.0,2.9315348837209303,4,1,1,0,13.0,0.0,1.0,2.0,127,127.0,1,1.6153846153846154,2.7371937639198216,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51493,0,14.0,1,16.0,3.0,4,5,5,0,13.0,1.0,7.0,7.0,272,38.857142857142854,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
51494,0,9.0,1,15.0,3.0,3,5,3,0,21.0,0.0,1.0,4.0,122,122.0,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
51495,0,9.0,1,9.0,3.0,3,4,2,0,14.0,1.0,1.0,0.0,115,115.0,1,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
51496,0,13.0,1,32.0,2.0,3,4,2,0,11.0,0.0,2.0,13.0,156,78.0,0,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51497,0,8.0,3,6.0,3.0,3,4,2,0,13.0,0.0,1.0,6.0,173,173.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
51498,0,9.0,3,12.0,2.0,3,3,3,1,20.0,0.0,4.0,5.0,123,30.75,1,3.011400651465798,3.0565974547890153,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
51499,0,18.0,1,14.0,2.0,3,4,9,0,18.0,1.0,1.0,15.0,123,123.0,0,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51500,0,5.0,3,14.0,2.0,3,1,2,0,14.0,2.0,3.0,7.0,190,63.333333333333336,1,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
51501,0,2.0,1,6.0,2.0,3,3,2,0,13.0,0.0,1.0,9.0,143,143.0,0,2.6575342465753424,3.0565974547890153,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51502,0,24.0,1,13.0,2.0,4,3,3,0,17.0,1.0,1.0,0.0,161,161.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51503,0,30.0,1,15.0,3.0,4,4,5,1,20.0,1.0,1.0,0.0,133,133.0,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51504,0,13.0,3,10.0,3.0,4,1,8,0,11.0,1.0,2.0,11.0,209,104.5,0,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
51505,0,9.0,3,8.0,3.0,3,3,7,0,18.0,0.0,1.0,2.0,122,122.0,1,3.011400651465798,3.0565974547890153,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
51506,0,0.0,1,14.0,3.0,3,1,2,0,24.0,2.0,2.0,2.0,123,61.5,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51507,0,9.0,1,15.0,2.0,3,4,7,0,18.0,2.0,2.0,2.0,120,60.0,1,1.6153846153846154,3.0565974547890153,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51508,0,1.0,1,27.0,2.9315348837209303,3,1,2,0,11.0,0.0,1.0,2.0,127,127.0,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51509,0,30.0,1,30.0,2.0,1,1,4,1,16.0,1.0,1.0,4.0,194,194.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
51510,0,0.0,1,14.0,3.0,4,3,2,1,15.0,0.0,1.0,1.0,126,126.0,1,1.6153846153846154,3.0565974547890153,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51511,0,23.0,1,17.0,2.0,3,4,4,0,15.0,0.0,4.0,4.0,299,74.75,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
51512,0,14.0,1,14.0,2.0,3,3,5,0,12.0,1.0,1.0,8.0,125,125.0,0,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
51513,0,3.0,3,11.0,2.0,3,1,3,0,12.0,1.0,7.0,4.0,194,27.714285714285715,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
51514,0,11.0,3,6.0,2.0,4,1,5,0,22.0,0.0,1.0,7.0,187,187.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
51515,0,5.0,1,12.0,2.9315348837209303,3,3,4,0,20.0,0.0,1.0,4.0,130,130.0,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
51516,0,0.0,1,23.0,2.9315348837209303,3,4,1,1,16.0,0.0,1.0,1.0,131,131.0,1,2.6575342465753424,3.0565974547890153,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51517,1,0.0,3,14.0,3.0,5,5,1,0,21.0,1.0,1.0,0.0,123,123.0,1,2.6575342465753424,2.7371937639198216,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51518,0,9.0,1,9.0,1.0,3,4,5,0,12.0,2.0,7.0,2.0,121,17.285714285714285,1,1.6153846153846154,2.7371937639198216,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51519,0,3.0,1,15.0,2.9315348837209303,3,5,2,0,11.0,5.0,6.0,10.0,131,21.833333333333332,0,1.6153846153846154,3.0565974547890153,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51520,0,18.0,3,10.0,1.0,3,5,5,1,11.0,0.0,1.0,3.0,150,150.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
51521,0,29.0,1,14.0,3.0,3,5,5,1,18.0,2.0,2.0,2.0,143,71.5,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
51522,0,6.0,1,14.0,2.0,3,1,1,0,14.0,1.0,1.0,2.0,125,125.0,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
51523,1,0.0,1,8.0,2.0,4,1,2,0,22.0,1.0,1.0,0.0,111,111.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
51524,0,19.0,3,6.0,3.0,3,5,2,0,25.0,8.0,15.0,7.0,205,13.666666666666666,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
51525,0,9.0,1,15.0,3.0,3,1,2,0,12.0,1.0,2.0,1.0,123,61.5,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
51526,0,4.0,1,18.0,3.0,3,1,9,1,23.0,1.0,1.0,2.0,139,139.0,1,3.3097934710193204,3.0565974547890153,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
51527,0,9.0,1,33.0,3.0,3,4,3,0,15.0,0.0,1.0,2.0,123,123.0,1,1.6153846153846154,2.7371937639198216,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51528,1,4.0,3,26.0,2.9315348837209303,3,4,2,1,22.0,0.0,1.0,2.0,131,131.0,1,3.011400651465798,2.7371937639198216,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
51529,0,23.0,1,6.0,2.0,4,3,3,0,15.0,1.0,1.0,2.0,137,137.0,1,3.3097934710193204,3.0565974547890153,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
51530,0,26.0,1,19.0,2.0,1,5,2,0,11.0,1.0,1.0,3.0,145,145.0,1,3.3097934710193204,3.0565974547890153,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51531,0,6.0,1,20.0,2.9315348837209303,3,4,2,0,13.0,1.0,1.0,6.0,128,128.0,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51532,0,13.0,1,10.0,2.0,3,3,2,0,14.0,1.0,9.0,9.0,290,32.22222222222222,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51533,0,28.0,1,20.0,3.0,1,4,9,0,11.0,1.0,2.0,15.0,287,143.5,0,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
51534,0,7.0,1,8.0,2.0,4,3,2,0,17.0,0.0,1.0,9.0,195,195.0,0,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51535,0,24.0,1,9.0,3.0,3,4,4,0,18.0,1.0,2.0,0.0,237,118.5,1,3.3097934710193204,2.7371937639198216,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51536,0,25.0,1,6.0,3.0,4,3,1,0,15.0,7.0,11.0,9.0,300,27.272727272727273,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
51537,0,9.0,1,15.0,4.0,3,4,2,0,16.0,0.0,1.0,3.0,123,123.0,1,1.6153846153846154,2.7371937639198216,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51538,1,0.0,1,29.0,2.0,4,3,4,1,13.0,1.0,1.0,1.0,159,159.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51539,0,9.0,1,13.0,2.0,1,1,5,0,14.0,1.0,2.0,2.0,121,60.5,1,1.6153846153846154,3.0565974547890153,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51540,0,18.0,1,8.0,3.0,4,1,10,0,23.0,1.0,11.0,8.0,268,24.363636363636363,0,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
51541,0,10.0,1,27.0,3.0,1,5,2,1,12.0,1.0,1.0,7.0,136,136.0,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
51542,0,8.0,1,8.0,2.0,3,4,6,0,11.0,0.0,1.0,2.0,144,144.0,1,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
51543,0,15.0,1,27.0,2.0,3,3,3,0,16.0,0.0,1.0,2.0,153,153.0,1,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51544,0,11.0,1,8.0,2.0,3,3,10,0,14.0,1.0,1.0,0.0,166,166.0,1,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51545,0,11.0,1,35.0,2.0,3,1,4,0,18.0,0.0,1.0,7.0,163,163.0,1,2.6575342465753424,3.0565974547890153,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51546,0,0.0,1,6.0,2.0,4,5,6,0,19.0,2.0,2.0,0.0,143,71.5,1,2.6575342465753424,3.0565974547890153,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51547,0,22.0,1,24.0,3.0,3,1,2,1,15.0,0.0,1.0,7.0,168,168.0,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51548,0,7.0,1,16.0,2.0,3,3,2,1,17.0,2.0,2.0,0.0,138,69.0,1,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
51549,0,13.0,1,25.0,2.9315348837209303,3,1,9,1,15.0,3.0,3.0,7.0,127,42.333333333333336,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51550,1,1.0,1,35.0,3.0,3,5,8,1,19.0,1.0,1.0,0.0,167,167.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51551,1,0.0,3,33.0,2.0,3,1,2,0,22.0,0.0,1.0,9.0,176,176.0,0,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
51552,0,0.0,1,14.0,2.0,1,4,2,1,16.0,2.0,2.0,2.0,123,61.5,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
51553,0,9.0,1,24.0,3.0,3,1,2,0,13.0,0.0,1.0,7.0,122,122.0,1,1.6153846153846154,2.7371937639198216,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51554,0,13.0,1,15.0,3.0,4,1,10,0,14.0,0.0,1.0,2.0,149,149.0,1,2.9407951598962834,3.0565974547890153,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
51555,0,19.0,1,6.0,3.0,3,5,8,0,16.0,0.0,1.0,3.0,194,194.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
51556,1,0.0,3,10.0,2.0,5,1,2,0,11.0,6.0,9.0,8.0,204,22.666666666666668,0,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
51557,0,3.0,1,6.0,2.0,4,3,2,0,22.0,4.0,5.0,8.0,185,37.0,0,2.9407951598962834,2.7371937639198216,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
51558,0,0.0,3,26.0,2.0,3,3,2,0,14.0,1.0,1.0,7.0,200,200.0,1,2.9407951598962834,2.7371937639198216,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
51559,0,24.0,1,14.0,2.0,4,4,6,0,16.0,2.0,4.0,999.0,225,56.25,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
51560,1,0.0,1,14.0,2.0,3,5,6,1,11.0,0.0,1.0,4.0,127,127.0,1,2.6575342465753424,2.7371937639198216,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51561,0,14.0,3,12.0,3.0,3,1,4,1,18.0,0.0,2.0,0.0,236,118.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
51562,1,0.0,3,32.0,2.0,4,5,6,0,15.0,1.0,1.0,1.0,167,167.0,1,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
51563,1,9.0,1,6.0,2.0,3,3,1,0,14.0,0.0,1.0,5.0,121,121.0,1,3.865771812080537,2.7371937639198216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51564,0,18.0,3,12.0,2.0,4,1,7,0,12.0,5.0,12.0,8.0,189,15.75,0,3.3097934710193204,2.7371937639198216,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
51565,0,27.0,3,9.0,2.0,3,5,3,0,14.0,1.0,1.0,5.0,159,159.0,1,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51566,0,9.0,1,11.0,3.0,3,4,9,0,16.0,2.0,3.0,7.0,159,53.0,1,2.9407951598962834,2.7371937639198216,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
51567,0,6.0,1,14.0,2.0,4,4,7,0,21.0,0.0,1.0,1.0,126,126.0,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51568,0,10.0,1,17.0,2.0,3,1,2,1,14.0,1.0,1.0,999.0,222,222.0,0,2.57487922705314,3.0565974547890153,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
51569,0,11.0,3,9.0,3.0,3,3,1,0,12.0,1.0,5.0,13.0,206,41.2,0,2.9407951598962834,3.0565974547890153,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
51570,0,4.0,1,6.0,2.0,5,3,1,0,12.0,0.0,1.0,4.0,143,143.0,1,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51571,0,9.0,1,9.0,3.0,4,1,4,0,17.0,0.0,1.0,0.0,122,122.0,1,2.9407951598962834,3.0565974547890153,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
51572,0,10.0,3,10.0,2.9315348837209303,3,1,5,0,17.0,3.0,5.0,8.0,128,25.6,0,3.011400651465798,3.0565974547890153,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
51573,0,2.0,3,6.0,2.0,3,1,2,0,14.0,4.0,4.0,1.0,179,44.75,1,3.3097934710193204,3.0565974547890153,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51574,0,8.0,3,6.0,3.0,3,3,2,0,14.0,1.0,1.0,8.0,188,188.0,0,3.011400651465798,2.7371937639198216,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
51575,1,0.0,1,14.0,2.0,4,1,2,1,13.0,0.0,1.0,1.0,124,124.0,1,1.6153846153846154,2.7371937639198216,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51576,0,25.0,1,8.0,2.0,4,1,8,0,15.0,2.0,2.0,2.0,132,66.0,1,2.9407951598962834,2.7371937639198216,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
51577,0,15.0,1,10.0,2.0,3,1,2,0,15.0,0.0,11.0,15.0,292,26.545454545454547,0,3.865771812080537,3.0565974547890153,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
51578,0,9.0,2,12.0,2.0,3,3,9,0,17.0,0.0,2.0,2.0,123,61.5,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51579,0,23.0,3,6.0,3.0,3,1,4,0,15.0,1.0,1.0,6.0,295,295.0,1,3.3097934710193204,3.0565974547890153,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51580,1,0.0,1,14.0,2.0,3,1,6,1,13.0,1.0,1.0,4.0,124,124.0,1,1.6153846153846154,3.0565974547890153,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51581,0,16.0,3,22.0,3.0,3,1,6,1,22.0,0.0,2.0,9.0,261,130.5,0,3.011400651465798,3.0565974547890153,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
